name	len	score	pvalue
NODE_1234_length_1392_cov_1.330591	1392	0.49353569746017456	0.0675277588941763
NODE_1213_length_1414_cov_2.178808	1414	0.9779449701309204	0.00953621874763955
NODE_1223_length_1405_cov_9.708889	1405	0.45860859751701355	0.081369438779364
NODE_1217_length_1410_cov_3.010332	1410	0.00398971838876605	0.4095853161114888
NODE_1211_length_1415_cov_27.489706	1415	0.9998298287391663	0.001963894553969333
NODE_1229_length_1396_cov_1.808352	1396	0.9992772936820984	0.003134677845758743
NODE_1220_length_1408_cov_63.536585	1408	0.9999306797981262	0.001378502908074628
NODE_1226_length_1401_cov_37.205052	1401	0.9931461811065674	0.006722562127048871
NODE_1208_length_1417_cov_1.567548	1417	0.025075748562812805	0.2796283707228643
NODE_1232_length_1393_cov_1.606129	1393	0.14611110091209412	0.1664967142533424
NODE_1235_length_1391_cov_56.877994	1391	0.4992227852344513	0.0637699221995619
NODE_1205_length_1420_cov_1.380220	1420	0.9989089369773865	0.0037389530931339226
NODE_1212_length_1415_cov_3.012500	1415	1.223723575094482e-05	0.7722259989425183
NODE_1218_length_1410_cov_2.509963	1410	0.0006641192594543099	0.5368796736913665
NODE_1202_length_1421_cov_2.627379	1421	0.008653675206005573	0.354180829367777
NODE_1227_length_1401_cov_24.591382	1401	0.07524780184030533	0.20779515069113982
NODE_1221_length_1407_cov_3.538462	1407	1.0	0.0
NODE_1214_length_1414_cov_2.080942	1414	0.06870058178901672	0.21349799833824307
NODE_1209_length_1416_cov_145.958854	1416	0.7975064516067505	0.02553062920160133
NODE_1224_length_1403_cov_4.221810	1403	0.9954606890678406	0.005967218067829897
NODE_1233_length_1392_cov_33.617053	1392	0.9997777342796326	0.002058312561371705
NODE_1230_length_1395_cov_13.820149	1395	0.9998226165771484	0.0020016617569302815
NODE_1203_length_1420_cov_84.495971	1420	0.999910295009613	0.0015673389228793716
NODE_1240_length_1386_cov_1.181067	1386	0.9499393701553345	0.013596193065941536
NODE_1206_length_1419_cov_1.318915	1419	0.7844895720481873	0.026606994485988366
NODE_1237_length_1390_cov_2.221723	1390	0.060499273240566254	0.22235440743258555
NODE_1246_length_1380_cov_2.864151	1380	0.9999943375587463	0.0005665080444142307
NODE_1236_length_1390_cov_2.864419	1390	0.803017258644104	0.024945237555706625
NODE_1243_length_1382_cov_46.122080	1382	0.08657876402139664	0.19841000075534407
NODE_1261_length_1368_cov_1.830160	1368	0.24479740858078003	0.13362036407583655
NODE_1215_length_1412_cov_3.447171	1412	0.03214060887694359	0.2632751718407735
NODE_1255_length_1375_cov_1.804545	1375	0.11458500474691391	0.18120703980663191
NODE_1241_length_1385_cov_2.511278	1385	0.571433424949646	0.045452828763501776
NODE_1267_length_1363_cov_58.722477	1363	0.9673656225204468	0.01131127728680414
NODE_1264_length_1366_cov_3.378337	1366	0.9961087703704834	0.005740614850064205
NODE_1249_length_1378_cov_3.855631	1378	0.4017751216888428	0.09613641513709495
NODE_1258_length_1371_cov_3.026596	1371	0.5978124141693115	0.042582521338469674
NODE_1247_length_1380_cov_1.427925	1380	0.18178197741508484	0.1532593096155299
NODE_1244_length_1382_cov_1.542577	1382	0.6147474050521851	0.040561975980058916
NODE_1262_length_1368_cov_1.635187	1368	0.2133076786994934	0.14238235516277664
NODE_1252_length_1375_cov_3.130070	1375	0.06888902187347412	0.21342246393232117
NODE_1238_length_1387_cov_3.929958	1387	0.9847546815872192	0.008592038673615831
NODE_1256_length_1373_cov_28.131259	1373	0.05345994234085083	0.22992673162625576
NODE_1268_length_1363_cov_2.502294	1363	0.009809733368456364	0.34562655789712216
NODE_1270_length_1363_cov_1.678899	1363	0.8469886779785156	0.021735025304025983
NODE_1259_length_1371_cov_1.717325	1371	0.009244180284440517	0.3494976962006194
NODE_1248_length_1379_cov_2.305891	1379	0.7895054221153259	0.026210438854898405
NODE_1245_length_1380_cov_2.864151	1380	0.20427745580673218	0.14559256741445728
NODE_1265_length_1365_cov_1.498473	1365	0.39684346318244934	0.09736384923332578
NODE_1250_length_1377_cov_2.478820	1377	0.996231198310852	0.005683964045622781
NODE_1242_length_1384_cov_2.297216	1384	0.9468590021133423	0.014068283102953395
NODE_1257_length_1372_cov_1.501139	1372	0.8427058458328247	0.022018279326233098
NODE_1263_length_1367_cov_1.786585	1367	7.251316128531471e-05	0.6773359015031347
NODE_1253_length_1375_cov_2.091667	1375	0.9999998211860657	0.00026437042072664096
NODE_1269_length_1363_cov_1.854740	1363	0.06185229495167732	0.22082483571266712
NODE_1239_length_1386_cov_3.934636	1386	0.0015163295902311802	0.47964347760404863
NODE_1260_length_1369_cov_3.838661	1369	0.5216641426086426	0.05408263464007856
NODE_1271_length_1363_cov_1.489297	1363	0.8623533248901367	0.020658660019638946
NODE_1266_length_1365_cov_1.247328	1365	0.9999985098838806	0.0004343228340509102
NODE_1291_length_1351_cov_2.175154	1351	0.6025055646896362	0.042016013294055445
NODE_1282_length_1358_cov_1.360706	1358	0.020081548020243645	0.29431981267467333
NODE_1288_length_1353_cov_2.572419	1353	0.9884198307991028	0.007817811012916384
NODE_1276_length_1361_cov_1.373660	1361	0.0035999775864183903	0.4168555026814714
NODE_1254_length_1375_cov_1.832576	1375	0.031042657792568207	0.26574892363471564
NODE_1251_length_1376_cov_1.765329	1376	0.9981836080551147	0.004456529949391948
NODE_1279_length_1359_cov_21.203221	1359	0.9226265549659729	0.016069944859883677
NODE_1294_length_1349_cov_22.151468	1349	0.9994217753410339	0.0030024926353954227
NODE_1273_length_1361_cov_3.390505	1361	0.41170206665992737	0.09339829292242617
NODE_1272_length_1362_cov_1.489671	1362	0.9998477697372437	0.0019072437495279099
NODE_1285_length_1355_cov_1.753077	1355	0.9786050319671631	0.009479567943198127
NODE_1297_length_1347_cov_25.293344	1347	0.5346276164054871	0.051476697635773096
NODE_1283_length_1355_cov_59.107692	1355	0.01482401229441166	0.31535614472392176
NODE_1295_length_1348_cov_3.351895	1348	0.6364455223083496	0.03846589621572626
NODE_1289_length_1353_cov_2.484592	1353	0.9999933242797852	0.0006042752473751794
NODE_1300_length_1343_cov_1.538043	1343	1.0	0.0
NODE_1277_length_1360_cov_124.849808	1360	0.9999977946281433	0.0004909736384923332
NODE_1298_length_1347_cov_3.110681	1347	0.045879557728767395	0.24023717803459477
NODE_1292_length_1350_cov_32.266409	1350	0.586558997631073	0.043772188231739555
NODE_1280_length_1359_cov_1.750767	1359	0.5583120584487915	0.04719012009970541
NODE_1274_length_1361_cov_2.736600	1361	0.9999997019767761	0.00026437042072664096
NODE_1286_length_1355_cov_1.581538	1355	0.9264051914215088	0.015862225243598458
NODE_1296_length_1348_cov_1.901005	1348	0.13120876252651215	0.17323815998187175
NODE_1290_length_1352_cov_54.912105	1352	0.9995239973068237	0.002908074627993051
NODE_1299_length_1344_cov_2.142746	1344	0.015456675551831722	0.31259913890777247
NODE_1284_length_1355_cov_2.241538	1355	8.999572287393676e-08	0.931886849459929
NODE_1278_length_1360_cov_2.068966	1360	0.40471673011779785	0.09511670065714933
NODE_1293_length_1350_cov_1.889575	1350	0.008843115530908108	0.3525757232419367
NODE_1281_length_1358_cov_2.961783	1358	0.5017552375793457	0.0608996147745298
NODE_1287_length_1353_cov_3.814330	1353	0.49223607778549194	0.06801873253266863
NODE_1275_length_1361_cov_2.607198	1361	0.0037965620867908	0.41307878238537654
NODE_1325_length_1323_cov_3.033912	1323	0.6586856842041016	0.03642646725583503
NODE_1328_length_1319_cov_1.627373	1319	0.11612138152122498	0.18058388095777628
NODE_1304_length_1340_cov_7.957977	1340	0.7354437112808228	0.03008157715839565
NODE_1331_length_1316_cov_4.605868	1316	0.5203425884246826	0.05440365586524662
NODE_1301_length_1342_cov_1.473193	1342	0.9762882590293884	0.009762821965405242
NODE_1316_length_1332_cov_1.524667	1332	0.008150614798069	0.3583729888964423
NODE_1322_length_1327_cov_3.049528	1327	0.9229106903076172	0.016051061258403203
NODE_1307_length_1338_cov_9.795012	1338	0.4556664228439331	0.0821814336430244
NODE_1334_length_1315_cov_1.298413	1315	0.022321244701743126	0.2873328801268978
NODE_1313_length_1334_cov_105.688819	1334	0.9846978783607483	0.008592038673615831
NODE_1319_length_1330_cov_1.799216	1330	0.03747901692986488	0.25381448749905583
NODE_1310_length_1337_cov_1.854134	1337	1.0	0.0
NODE_1326_length_1321_cov_2.265403	1321	0.8536034822463989	0.021319586071455548
NODE_1302_length_1341_cov_2.888025	1341	1.0	0.0
NODE_1335_length_1314_cov_37.352661	1314	0.9999327659606934	0.0013596193065941536
NODE_1305_length_1340_cov_1.402335	1340	0.9848809242248535	0.008573155072135357
NODE_1314_length_1332_cov_3.508222	1332	0.9999992847442627	0.0003587884281290128
NODE_1329_length_1318_cov_2.859066	1318	0.8612514734268188	0.020734194425560844
NODE_1323_length_1326_cov_82.262785	1326	0.9997556805610657	0.002171614170254551
NODE_1317_length_1331_cov_2.655956	1331	0.024723906069993973	0.2804970163909661
NODE_1332_length_1315_cov_31.165873	1315	0.8416914343833923	0.022131580935115944
NODE_1308_length_1338_cov_3.860732	1338	0.7328150868415833	0.03034594757912229
NODE_1320_length_1328_cov_2.191673	1328	0.3983384966850281	0.09708059521111867
NODE_1327_length_1321_cov_2.156398	1321	0.2946799099445343	0.12060956265578972
NODE_1303_length_1341_cov_2.410575	1341	0.9834762215614319	0.008780874688420575
NODE_1315_length_1332_cov_2.425215	1332	0.987075686454773	0.008025530629201602
NODE_1311_length_1336_cov_3.405152	1336	0.529799222946167	0.05253417931867966
NODE_1330_length_1317_cov_44.965135	1317	0.9956463575363159	0.0058350328574665765
NODE_1306_length_1339_cov_2.427570	1339	0.0012865292374044657	0.4910869401012161
NODE_1324_length_1324_cov_1.904649	1324	0.9935059547424316	0.006628144119646499
NODE_1318_length_1330_cov_1.873725	1330	0.9999987483024597	0.0004154392325704358
NODE_1333_length_1315_cov_1.546032	1315	0.9968811273574829	0.005344059218974242
NODE_1336_length_1314_cov_2.363781	1314	0.9966168403625488	0.005476244429337564
NODE_1309_length_1337_cov_2.007020	1337	0.42379385232925415	0.09092454112848403
NODE_1312_length_1336_cov_2.149102	1336	0.9999873638153076	0.0007553440592189743
NODE_1340_length_1312_cov_2.919650	1312	0.9977961778640747	0.004777551174560012
NODE_1343_length_1310_cov_2.572112	1310	0.27662989497184753	0.1256326006495959
NODE_1346_length_1308_cov_4.578611	1308	0.9940310716629028	0.006439308104841755
NODE_1337_length_1314_cov_2.316124	1314	0.5444701313972473	0.049796057104010874
NODE_1321_length_1327_cov_3.427673	1327	0.7206028699874878	0.031365662059067906
NODE_1349_length_1304_cov_2.091273	1304	1.0	0.0
NODE_1367_length_1289_cov_2.841977	1289	0.00166890281252563	0.472769846665156
NODE_1361_length_1294_cov_1.463277	1294	0.9941838979721069	0.0063448900974393836
NODE_1364_length_1290_cov_2.630769	1290	0.9777849316596985	0.009555102349120024
NODE_1358_length_1299_cov_1.766881	1299	0.8940386772155762	0.018147141022735857
NODE_1355_length_1300_cov_2.314056	1300	0.9986474514007568	0.004097741521262935
NODE_1352_length_1301_cov_2.709470	1301	0.43440014123916626	0.08778986328272528
NODE_1347_length_1305_cov_2.284800	1305	0.1388641893863678	0.17006571493315206
NODE_1344_length_1309_cov_1.972089	1309	0.7825698256492615	0.02666364529042979
NODE_1341_length_1312_cov_1.648369	1312	0.8049991130828857	0.0248885867512652
NODE_1338_length_1313_cov_2.063593	1313	0.006905837915837765	0.36960873177732456
NODE_1370_length_1288_cov_2.274128	1288	0.9988430738449097	0.0038144874990558198
NODE_1362_length_1292_cov_3.358124	1292	0.022602546960115433	0.2863698164513936
NODE_1359_length_1299_cov_1.711415	1299	0.06756234169006348	0.214649898028552
NODE_1368_length_1289_cov_2.159643	1289	0.15651769936084747	0.1621534859128333
NODE_1365_length_1290_cov_1.967611	1290	0.035556674003601074	0.25727018656998263
NODE_1353_length_1300_cov_22.940562	1300	0.00012329725723247975	0.6462912606692348
NODE_1348_length_1304_cov_7.654123	1304	0.9355236291885376	0.015125764785859959
NODE_1356_length_1300_cov_2.163052	1300	0.19038447737693787	0.15010574816829067
NODE_1350_length_1302_cov_1.893344	1302	0.3345487713813782	0.11135659793035728
NODE_1342_length_1310_cov_76.088446	1310	0.99984210729599	0.0019261273510083844
NODE_1345_length_1308_cov_12.953711	1308	0.9981063008308411	0.004513180753833371
NODE_1366_length_1289_cov_7.329822	1289	0.6143341660499573	0.04063751038598081
NODE_1363_length_1290_cov_4.086640	1290	0.9998932480812073	0.0016806405317622178
NODE_1360_length_1294_cov_3.114609	1294	0.9529637694358826	0.013294055442253946
NODE_1339_length_1313_cov_1.942766	1313	0.9172626733779907	0.01646650049097364
NODE_1369_length_1289_cov_1.632091	1289	0.5053058862686157	0.05887906941611904
NODE_1354_length_1300_cov_22.615261	1300	0.7479368448257446	0.029326233099176674
NODE_1371_length_1288_cov_2.081914	1288	0.9185706377029419	0.01642873328801269
NODE_1382_length_1283_cov_2.119707	1283	1.0	0.0
NODE_1357_length_1299_cov_2.119775	1299	0.14872823655605316	0.16506156054082635
NODE_1385_length_1281_cov_1.855628	1281	2.543471237004269e-05	0.7362716217236951
NODE_1379_length_1284_cov_1.030106	1284	0.012129378505051136	0.3290845230002266
NODE_1397_length_1273_cov_5.082102	1273	1.0	0.0
NODE_1373_length_1286_cov_4.215511	1286	0.5103741884231567	0.05710401087695445
NODE_1351_length_1302_cov_1.732959	1302	0.9998117089271545	0.0020205453584107563
NODE_1376_length_1284_cov_2.774614	1284	0.9962373971939087	0.005683964045622781
NODE_1388_length_1277_cov_52.355974	1277	0.9616758227348328	0.012085504947503588
NODE_1394_length_1274_cov_1.799016	1274	0.9999983906745911	0.0004343228340509102
NODE_1391_length_1275_cov_3.494737	1275	0.3529508709907532	0.10727774001057482
NODE_1383_length_1282_cov_1.515892	1282	0.933524489402771	0.015257949996223279
NODE_1386_length_1281_cov_1.560359	1281	0.052656348794698715	0.23096532970768185
NODE_1400_length_1272_cov_2.626952	1272	0.021023739129304886	0.29110960042299266
NODE_1372_length_1287_cov_2.504058	1287	0.9023194313049316	0.017523982173880202
NODE_1377_length_1284_cov_2.691619	1284	0.545117974281311	0.04972052269808898
NODE_1380_length_1283_cov_2.337948	1283	0.42806804180145264	0.08965933982929224
NODE_1398_length_1272_cov_10.675431	1272	0.4132296144962311	0.09324722411058237
NODE_1389_length_1276_cov_1.486486	1276	0.992043137550354	0.006911398141853614
NODE_1374_length_1286_cov_2.329813	1286	0.991528332233429	0.007100234156658358
NODE_1395_length_1274_cov_1.576702	1274	0.002456103917211294	0.4447654656696125
NODE_1387_length_1280_cov_1.954286	1280	0.9731571674346924	0.010197144799456152
NODE_1384_length_1281_cov_2.159869	1281	0.070694200694561	0.2118740086109223
NODE_1392_length_1275_cov_2.111475	1275	0.3926050066947937	0.09836468011179092
NODE_1399_length_1272_cov_3.564503	1272	0.9999995231628418	0.0003021376236875897
NODE_1375_length_1285_cov_1.191057	1285	0.9999948143959045	0.0005665080444142307
NODE_1378_length_1284_cov_2.389748	1284	0.9936193227767944	0.006590376916685551
NODE_1381_length_1283_cov_2.153909	1283	0.4265286922454834	0.09003701185890173
NODE_1390_length_1276_cov_1.434889	1276	0.19742029905319214	0.14753757836694614
NODE_1396_length_1273_cov_47.748768	1273	0.9999406337738037	0.0012463176977113076
NODE_1393_length_1274_cov_28.305989	1274	0.8043782711029053	0.0248885867512652
NODE_1428_length_1248_cov_1.563286	1248	0.506769061088562	0.05825591056726339
NODE_1431_length_1246_cov_9.513854	1246	0.49644413590431213	0.06599818717425787
NODE_1404_length_1269_cov_2.099671	1269	0.9999983310699463	0.0004343228340509102
NODE_1407_length_1268_cov_4.043693	1268	0.28147533535957336	0.12419744693707983
NODE_1434_length_1245_cov_1.947899	1245	0.06483684480190277	0.2173124858372989
NODE_1416_length_1258_cov_2.102244	1258	1.0	0.0
NODE_1401_length_1272_cov_1.841413	1272	0.03286745771765709	0.2623121081652693
NODE_1419_length_1254_cov_45.296914	1254	0.9993836879730225	0.003021376236875897
NODE_1422_length_1254_cov_1.816514	1254	0.00022552680457010865	0.6080897348742352
NODE_1413_length_1258_cov_3.985869	1258	0.994886577129364	0.006118286879673691
NODE_1429_length_1248_cov_1.529757	1248	0.31140175461769104	0.11658735554044868
NODE_1410_length_1263_cov_1.496689	1263	0.6652154922485352	0.03589772641438175
NODE_1425_length_1253_cov_2.112688	1253	0.5424007177352905	0.05009819472769847
NODE_1405_length_1269_cov_2.084843	1269	0.9106191396713257	0.017014124933907394
NODE_1417_length_1257_cov_1.934276	1257	0.9909090995788574	0.007251302968502153
NODE_1414_length_1258_cov_2.408146	1258	0.9990490674972534	0.0035123498753682303
NODE_1423_length_1254_cov_1.561301	1254	0.9996291399002075	0.0025681698013445124
NODE_1432_length_1246_cov_2.083123	1246	0.9930335283279419	0.006741445728529345
NODE_1402_length_1271_cov_3.494243	1271	0.9035450220108032	0.01746733136943878
NODE_1408_length_1267_cov_1.453795	1267	0.9909636974334717	0.007232419367021678
NODE_1435_length_1245_cov_1.852941	1245	0.6390306353569031	0.038220409396480096
NODE_1420_length_1254_cov_3.764804	1254	0.9789960980415344	0.009422917138756703
NODE_1406_length_1268_cov_27.788129	1268	0.9993796348571777	0.003021376236875897
NODE_1418_length_1256_cov_2.736886	1256	1.0	0.0
NODE_1411_length_1260_cov_2.070539	1260	1.0	0.0
NODE_1424_length_1253_cov_2.494157	1253	0.008587757125496864	0.35453961779590604
NODE_1415_length_1258_cov_2.230258	1258	0.4053734242916107	0.09490898104086411
NODE_1403_length_1270_cov_1.349794	1270	0.3649466931819916	0.1047095702092303
NODE_1437_length_1244_cov_4.122792	1244	0.81780606508255	0.02388775587280006
NODE_1426_length_1252_cov_1.329992	1252	0.014142632484436035	0.31864189138152427
NODE_1436_length_1245_cov_1.832773	1245	0.8340374231338501	0.02262255457360828
NODE_1433_length_1246_cov_1.880772	1246	0.0679457038640976	0.21417780799154015
NODE_1430_length_1246_cov_45.710327	1246	0.5498214364051819	0.04883299342850669
NODE_1440_length_1241_cov_28.677909	1241	0.560662031173706	0.04677468086713498
NODE_1421_length_1254_cov_1.953294	1254	0.18889908492565155	0.15071002341566583
NODE_1409_length_1264_cov_1.651778	1264	0.008377691730856895	0.3562013747261878
NODE_1412_length_1259_cov_2.921096	1259	0.4624166786670685	0.08021753908905506
NODE_1443_length_1240_cov_1.455696	1240	0.9453050494194031	0.014162701110355768
NODE_1446_length_1239_cov_1.929054	1239	0.9711431860923767	0.010631467633507063
NODE_1438_length_1243_cov_34.459596	1243	0.9994813203811646	0.0029458418309539994
NODE_1449_length_1238_cov_1.847844	1238	0.7616996169090271	0.028570889039957702
NODE_1458_length_1227_cov_2.163823	1227	0.01297936774790287	0.32436362263010804
NODE_1452_length_1233_cov_1.777589	1233	0.0490788072347641	0.23561069567187853
NODE_1455_length_1232_cov_1.562447	1232	0.03670303523540497	0.25528740841453285
NODE_1467_length_1223_cov_2.413527	1223	0.4913315773010254	0.06856635697560239
NODE_1441_length_1241_cov_2.615514	1241	0.9986157417297363	0.004135508724223884
NODE_1439_length_1242_cov_1.277169	1242	0.005108611658215523	0.39126822267542866
NODE_1461_length_1225_cov_2.334188	1225	0.0249978918582201	0.2798738575421104
NODE_1450_length_1236_cov_90.999153	1236	0.9997948408126831	0.0020394289598912306
NODE_1464_length_1224_cov_2.653550	1224	0.9962590932846069	0.005683964045622781
NODE_1427_length_1250_cov_1.719665	1250	0.017514828592538834	0.3038937986252738
NODE_1444_length_1240_cov_1.382278	1240	0.22559675574302673	0.1388888888888889
NODE_1459_length_1227_cov_1.718430	1227	0.4832821488380432	0.07258856409094343
NODE_1447_length_1239_cov_1.695946	1239	0.00010806218779180199	0.6538824684643856
NODE_1453_length_1232_cov_15.539507	1232	0.11843159794807434	0.17945086486894782
NODE_1442_length_1240_cov_2.260759	1240	0.5355392694473267	0.05128786162096835
NODE_1470_length_1222_cov_17.311054	1222	0.9890167713165283	0.007591207795150691
NODE_1456_length_1230_cov_120.500426	1230	0.3170393407344818	0.11520885263237404
NODE_1468_length_1223_cov_1.636130	1223	0.015201810747385025	0.31369438779364
NODE_1448_length_1238_cov_161.398986	1238	0.557854175567627	0.04724677090414684
NODE_1465_length_1224_cov_1.725406	1224	0.038251422345638275	0.2520583125613717
NODE_1473_length_1221_cov_1.921098	1221	1.0	0.0
NODE_1451_length_1233_cov_1.916925	1233	0.008072404190897942	0.3590905657527004
NODE_1476_length_1219_cov_2.164948	1219	0.008143389597535133	0.35842963970088376
NODE_1471_length_1222_cov_2.210797	1222	1.0	0.0
NODE_1460_length_1226_cov_2.240820	1226	0.7515996694564819	0.029156280685852406
NODE_1462_length_1225_cov_1.890598	1225	0.0166152436286211	0.30784047133469294
NODE_1445_length_1239_cov_60.621622	1239	0.7580011487007141	0.028816375859203866
NODE_1479_length_1216_cov_2.106216	1216	0.6682069897651672	0.03569000679809653
NODE_1469_length_1222_cov_22.624679	1222	0.9980373382568359	0.00455094795679432
NODE_1454_length_1232_cov_2.491929	1232	0.9950445890426636	0.006042752473751794
NODE_1457_length_1227_cov_5.819966	1227	0.011094867251813412	0.3359392703376388
NODE_1466_length_1224_cov_1.474765	1224	0.0009377055685035884	0.5133507062466953
NODE_1477_length_1217_cov_1.794320	1217	0.9991021752357483	0.003399048266485384
NODE_1488_length_1213_cov_1.927461	1213	0.9964876174926758	0.005532895233778986
NODE_1474_length_1220_cov_1.631760	1220	0.5577406883239746	0.047265654505627315
NODE_1500_length_1203_cov_2.537456	1203	0.9973159432411194	0.0050796887982476014
NODE_1482_length_1215_cov_1.229310	1215	0.8982062339782715	0.017750585391645896
NODE_1494_length_1207_cov_2.779514	1207	0.012269347906112671	0.3283480625424881
NODE_1472_length_1222_cov_1.670094	1222	0.0005660297465510666	0.5480776493692877
NODE_1485_length_1214_cov_1.981881	1214	0.0011138214031234384	0.5009064128710627
NODE_1497_length_1205_cov_1.683478	1205	0.9699329733848572	0.010858070851272755
NODE_1480_length_1215_cov_1.931034	1215	0.9188603162765503	0.01642873328801269
NODE_1463_length_1225_cov_1.641026	1225	0.00015075309784151614	0.6328650200166176
NODE_1489_length_1213_cov_1.746114	1213	0.5037972927093506	0.05952111186645517
NODE_1478_length_1216_cov_54.243755	1216	0.9999480843544006	0.00117078329178941
NODE_1495_length_1207_cov_2.118056	1207	0.46093350648880005	0.08074627993050834
NODE_1475_length_1220_cov_1.496996	1220	0.5651938319206238	0.04635924163456454
NODE_1481_length_1215_cov_1.862069	1215	0.0032519144006073475	0.42435229246921974
NODE_1491_length_1211_cov_92.003460	1211	0.07583983242511749	0.2072097590452451
NODE_1483_length_1214_cov_2.213978	1214	0.9981817007064819	0.004456529949391948
NODE_1496_length_1206_cov_1.863597	1206	0.046543046832084656	0.23934964876501247
NODE_1486_length_1214_cov_1.455565	1214	0.3174189031124115	0.11505778382053025
NODE_1498_length_1204_cov_1.853786	1204	0.6433932781219482	0.03763501775058539
NODE_1490_length_1212_cov_2.359551	1212	0.534719705581665	0.051476697635773096
NODE_1492_length_1211_cov_2.601211	1211	0.9817389249801636	0.009026361507666742
NODE_1484_length_1214_cov_2.175151	1214	0.7807909250259399	0.026758063297832164
NODE_1499_length_1203_cov_8.689024	1203	0.9316142201423645	0.015465669612508498
NODE_1487_length_1213_cov_2.543178	1213	0.4986950755119324	0.06418536143213234
NODE_1493_length_1209_cov_2.034662	1209	0.9999974370002747	0.0004909736384923332
NODE_1528_length_1187_cov_1.559187	1187	0.025606244802474976	0.2781743334088677
NODE_1504_length_1199_cov_2.208042	1199	0.9903976917266846	0.0072890701714631015
NODE_1534_length_1184_cov_4.130204	1184	0.9985345602035522	0.004229926731626255
NODE_1531_length_1186_cov_1.511936	1186	0.02867884188890457	0.27073419442556085
NODE_1513_length_1195_cov_2.335965	1195	4.198619478756882e-07	0.8967066999018053
NODE_1522_length_1189_cov_44.886243	1189	0.9999772310256958	0.000849762066621346
NODE_1507_length_1197_cov_18.366025	1197	0.5056842565536499	0.05878465140871667
NODE_1516_length_1193_cov_3.485062	1193	0.019746841862797737	0.2954150615605408
NODE_1525_length_1188_cov_2.856134	1188	0.5029135942459106	0.060049852707908455
NODE_1519_length_1190_cov_32.462555	1190	0.9902697801589966	0.007307953772943576
NODE_1510_length_1197_cov_1.389667	1197	0.0009114351123571396	0.5151824155903014
NODE_1529_length_1186_cov_2.880637	1186	0.23542413115501404	0.13624518468162247
NODE_1501_length_1201_cov_2.937173	1201	0.9984574317932129	0.004267693934587205
NODE_1508_length_1197_cov_2.005254	1197	8.120553502521943e-06	0.7906563939874612
NODE_1514_length_1195_cov_1.528947	1195	0.9966655373573303	0.005476244429337564
NODE_1526_length_1187_cov_2.750883	1187	0.9779046773910522	0.009555102349120024
NODE_1517_length_1193_cov_1.964851	1193	0.005940764211118221	0.3801835486063902
NODE_1511_length_1196_cov_2.532866	1196	0.9925854802131653	0.006835863735931717
NODE_1530_length_1186_cov_1.604775	1186	0.052000902593135834	0.23175844096986178
NODE_1520_length_1190_cov_2.083700	1190	0.4953940212726593	0.06667799682755494
NODE_1523_length_1189_cov_2.893298	1189	0.9690369367599487	0.011028023264597024
NODE_1505_length_1198_cov_3.806649	1198	0.0022824155166745186	0.45026059370043053
NODE_1532_length_1186_cov_1.431477	1186	0.3908763527870178	0.0988178865473223
NODE_1512_length_1196_cov_1.697634	1196	1.0	0.0
NODE_1535_length_1183_cov_1.697695	1183	0.68477863073349	0.03434927109298285
NODE_1502_length_1201_cov_2.323735	1201	0.048921793699264526	0.23581841528816375
NODE_1509_length_1197_cov_1.486865	1197	0.9999969601631165	0.0005098572399728076
NODE_1524_length_1189_cov_1.641975	1189	0.9999924302101135	0.0006231588488556538
NODE_1533_length_1185_cov_1.592920	1185	0.005923631601035595	0.38046680262859733
NODE_1537_length_1182_cov_28.914818	1182	0.9999963045120239	0.0005287408414532819
NODE_1518_length_1191_cov_19.710387	1191	0.5070378184318542	0.05818037616134149
NODE_1527_length_1187_cov_2.560954	1187	0.010758375748991966	0.338337487725659
NODE_1515_length_1194_cov_1.920105	1194	0.1478562355041504	0.16547699977339678
NODE_1521_length_1189_cov_51.360670	1189	0.5838664174079895	0.0441120930583881
NODE_1503_length_1199_cov_2.249126	1199	0.9725148677825928	0.010329330009819473
NODE_1536_length_1182_cov_42.470275	1182	0.9999606609344482	0.0010574816829065639
NODE_1506_length_1198_cov_1.536308	1198	0.0513194277882576	0.23264597023944406
NODE_1543_length_1181_cov_2.423623	1181	0.8498544692993164	0.02150842208626029
NODE_1540_length_1182_cov_1.557232	1182	0.01210770197212696	0.329141173804668
NODE_1546_length_1176_cov_1.735058	1176	0.2494124472141266	0.1324873479870081
NODE_1538_length_1182_cov_2.422360	1182	0.9103065133094788	0.017014124933907394
NODE_1549_length_1173_cov_5.219141	1173	0.9999760985374451	0.000849762066621346
NODE_1552_length_1171_cov_52.545699	1171	0.9961555004119873	0.005702847647103255
NODE_1555_length_1170_cov_2.092377	1170	0.9325978755950928	0.015352368003625652
NODE_1561_length_1166_cov_85.489649	1166	0.9979605078697205	0.0046453659641966915
NODE_1539_length_1182_cov_1.923691	1182	0.7823821306228638	0.02666364529042979
NODE_1544_length_1179_cov_2.337189	1179	0.5681968331336975	0.04590603519903316
NODE_1570_length_1162_cov_1.800361	1162	0.512549638748169	0.05642420122365738
NODE_1556_length_1169_cov_1.880610	1169	0.1927850842475891	0.14910491728982553
NODE_1547_length_1175_cov_1.628571	1175	0.9999917149543762	0.0006231588488556538
NODE_1558_length_1168_cov_2.309973	1168	0.20779062807559967	0.14451620213007024
NODE_1550_length_1173_cov_1.454383	1173	0.3739328980445862	0.10272679205378049
NODE_1541_length_1181_cov_8.269094	1181	0.5575005412101746	0.04730342170858826
