"name","length","score","pvalue"
"NODE_631_length_2442_cov_2.677419",2442,0.483564904443995,0.163152230238769
"NODE_632_length_2437_cov_2.251889",2437,0.970549991853582,0.00247139952963686
"NODE_633_length_2430_cov_41.148211",2430,0.773237758511269,0.0519392514051102
"NODE_634_length_2430_cov_3.119579",2430,0.967055239796176,0.00322876390162235
"NODE_635_length_2425_cov_2.987764",2425,0.323646155703987,0.260652927811217
"NODE_636_length_2419_cov_3.346024",2419,0.73928914556712,0.0632997169848926
"NODE_637_length_2408_cov_1.566086",2408,0.822455782230329,0.0372304380754973
"NODE_638_length_2403_cov_3.647785",2403,0.1444384670995,0.459520867381512
"NODE_639_length_2402_cov_1.416702",2402,0.682814125073091,0.0796827041894208
"NODE_640_length_2401_cov_3.044757",2401,0.946485066716444,0.00661697293418902
"NODE_641_length_2400_cov_2.626866",2400,0.59378990626046,0.114362020169809
"NODE_642_length_2397_cov_2.173783",2397,0.706030374243227,0.0727468409933432
"NODE_643_length_2388_cov_2.675525",2388,0.824202361072417,0.0368716865308726
"NODE_644_length_2381_cov_3.412296",2381,0.494542259537057,0.15836887631044
"NODE_645_length_2378_cov_4.128713",2378,0.7389885828331,0.0634193008331008
"NODE_646_length_2378_cov_2.808437",2378,0.59898165419098,0.112209510902061
"NODE_647_length_2378_cov_2.791218",2378,0.70815602710698,0.0722286443177741
"NODE_648_length_2374_cov_53.979733",2374,0.849956578808422,0.0296567943556424
"NODE_649_length_2374_cov_4.462330",2374,0.579864797721848,0.120381073862957
"NODE_650_length_2374_cov_1.783527",2374,0.375227691551769,0.222904293060151
"NODE_651_length_2368_cov_4.284911",2368,0.64202839597523,0.0943117949535616
"NODE_652_length_2362_cov_2.442566",2362,0.386598581334697,0.216127874995017
"NODE_653_length_2360_cov_3.539696",2360,0.139263143975799,0.467214094949575
"NODE_654_length_2348_cov_54.772351",2348,0.352120053310884,0.239008251285526
"NODE_655_length_2339_cov_1.891419",2339,0.929089565021043,0.0101646270977
"NODE_656_length_2334_cov_3.342694",2334,0.689898538275464,0.0774504723562004
"NODE_657_length_2334_cov_2.545853",2334,0.969096437319634,0.00267070594331726
"NODE_658_length_2334_cov_2.501536",2334,0.726836023060987,0.0670068162793479
"NODE_659_length_2331_cov_62.915202",2331,0.596842085838545,0.113126320404991
"NODE_660_length_2331_cov_17.379174",2331,0.295144132259989,0.283732610515406
"NODE_661_length_2328_cov_3.558293",2328,0.418631682985962,0.197233626978116
"NODE_662_length_2327_cov_3.266285",2327,0.737114389208592,0.0640570813568781
"NODE_663_length_2326_cov_15.051959",2326,0.518295824218934,0.147606329971698
"NODE_664_length_2321_cov_6.623124",2321,0.864459097615147,0.025909833778451
"NODE_665_length_2318_cov_3.643394",2318,0.98390752695604,0.000996532068401961
"NODE_666_length_2318_cov_2.198409",2318,0.990550223268589,0.000597919241041177
"NODE_667_length_2316_cov_17.331712",2316,0.319668457333495,0.263642524016423
"NODE_668_length_2304_cov_2.909738",2304,0.867773454686046,0.0249531629927851
"NODE_669_length_2302_cov_5.964842",2302,0.725072613106898,0.067564874237653
"NODE_670_length_2302_cov_4.056075",2302,0.777219296086234,0.0506636903575557
"NODE_671_length_2299_cov_54.911765",2299,0.924975193144386,0.0109618527524216
"NODE_672_length_2297_cov_2.379572",2297,0.834953214835339,0.0341611193048192
"NODE_673_length_2289_cov_18.871979",2289,0.811061872656255,0.0406186471080639
"NODE_674_length_2289_cov_3.036258",2289,0.909218459965759,0.0146290907641408
"NODE_675_length_2281_cov_23.749775",2281,0.0256750390007776,0.798620799617332
"NODE_676_length_2281_cov_2.231357",2281,0.886326015038648,0.0200502252162475
"NODE_677_length_2278_cov_67.657220",2278,0.987507043465466,0.000757364371985491
"NODE_678_length_2277_cov_3.053105",2277,0.422978421620472,0.195120978993104
"NODE_679_length_2276_cov_2.795588",2276,0.423473519581306,0.19496153386216
"NODE_680_length_2274_cov_2.442091",2274,0.428317283402668,0.191971937656954
"NODE_681_length_2268_cov_24.680072",2268,0.507419428886824,0.152230238769084
"NODE_682_length_2259_cov_21.853902",2259,0.948555766972204,0.00625822138956432
"NODE_683_length_2259_cov_1.491379",2259,0.984075542265148,0.000996532068401961
"NODE_684_length_2248_cov_5.477884",2248,0.105327797444354,0.530194921672579
"NODE_685_length_2245_cov_21.030137",2245,0.84224582639012,0.0320484713198071
"NODE_686_length_2244_cov_92.353586",2244,0.324796102134253,0.259895563439231
"NODE_687_length_2244_cov_42.690270",2244,0.685295981449548,0.0788854785346993
"NODE_688_length_2244_cov_2.438100",2244,0.391958583890203,0.212859249810659
"NODE_689_length_2240_cov_2.253547",2240,0.199637907578322,0.380794833977757
"NODE_690_length_2237_cov_90.052246",2237,0.921404862490073,0.0120381073862957
"NODE_691_length_2233_cov_4.088154",2233,0.239358197785455,0.337027145533543
"NODE_692_length_2232_cov_3.006890",2232,0.571754247193415,0.123689560330051
"NODE_693_length_2231_cov_33.124081",2231,0.364998389311045,0.230278630366325
"NODE_694_length_2230_cov_2.614253",2230,0.714715592953957,0.0703551640291785
"NODE_695_length_2226_cov_2.422386",2226,0.195924718886111,0.385857216885239
"NODE_696_length_2225_cov_4.865899",2225,0.644790041075583,0.0931558177542153
"NODE_697_length_2211_cov_2.786178",2211,0.820248953629563,0.0379878024474828
"NODE_698_length_2207_cov_2.101301",2207,0.81345997554411,0.0398612827360784
"NODE_699_length_2204_cov_3.558865",2204,0.565003695789455,0.126479850121577
"NODE_700_length_2203_cov_2.011173",2203,0.959780416310167,0.00426515725276039
"NODE_701_length_2201_cov_4.021901",2201,0.919337678948199,0.0125563040618647
"NODE_702_length_2198_cov_21.476435",2198,0.622018376173648,0.102602941762666
"NODE_703_length_2195_cov_41.736916",2195,0.76696031242267,0.0536532865627616
"NODE_704_length_2194_cov_3.835905",2194,0.451143759593229,0.179654801291506
"NODE_705_length_2190_cov_1.842155",2190,0.167156974729049,0.425718499621318
"NODE_706_length_2186_cov_2.198498",2186,0.39651044227943,0.210387850281022
"NODE_707_length_2185_cov_3.638028",2185,0.806336452551369,0.0419739307210906
"NODE_708_length_2182_cov_1.999060",2182,0.171568318857201,0.419260971818073
"NODE_709_length_2180_cov_7.301176",2180,0.505836470328434,0.153306493402958
"NODE_710_length_2177_cov_2.545712",2177,0.902328376791929,0.0162235420735839
"NODE_711_length_2176_cov_78.110797",2176,0.509313021218587,0.15135329054889
"NODE_712_length_2176_cov_2.303630",2176,0.140934217224082,0.464583250288994
"NODE_713_length_2175_cov_1.958962",2175,0.440112736568748,0.185394826005501
"NODE_714_length_2174_cov_4.014158",2174,0.9299965024455,0.0100051819667557
"NODE_715_length_2170_cov_2.973522",2170,0.667936808652026,0.0854227289034161
"NODE_716_length_2170_cov_2.285106",2170,0.790485604901638,0.0466377008012118
"NODE_717_length_2164_cov_31.842105",2164,0.96929009898613,0.00263084466058118
"NODE_718_length_2163_cov_17.212998",2163,0.5591976957283,0.12899111093395
"NODE_719_length_2162_cov_58.497390",2162,0.759480424442477,0.0558456571132459
"NODE_720_length_2162_cov_57.635026",2162,0.947747871699823,0.00633794395503647
"NODE_721_length_2158_cov_2.995720",2158,0.915700531504779,0.0133933909993224
"NODE_722_length_2156_cov_2.912423",2156,0.337792711230317,0.249770797624268
"NODE_723_length_2155_cov_4.530952",2155,0.38743097122252,0.21549009447124
"NODE_724_length_2150_cov_31.449165",2150,0.691290451832844,0.0767728305496871
"NODE_725_length_2144_cov_2.662518",2144,0.181064547170674,0.405987164666959
"NODE_726_length_2143_cov_4.829023",2143,0.567798688894585,0.125403595487703
"NODE_727_length_2141_cov_72.353308",2141,0.871136532972227,0.0239964922071192
"NODE_728_length_2139_cov_6.932342",2139,0.814456827142397,0.0394626699087177
"NODE_729_length_2138_cov_1.968795",2138,0.395104218414036,0.211105353370271
"NODE_730_length_2136_cov_49.216723",2136,0.904364522026634,0.0157053453980149
"NODE_731_length_2125_cov_3.465217",2125,0.849432494427882,0.0298561007693228
"NODE_732_length_2124_cov_4.242629",2124,0.576810676967977,0.12177621875872
"NODE_733_length_2120_cov_3.204843",2120,0.579451676679099,0.120699964124846
"NODE_734_length_2118_cov_2.500727",2118,0.834497601474676,0.0343604257184996
"NODE_735_length_2117_cov_2.612512",2117,0.31488560166827,0.267588791007295
"NODE_736_length_2116_cov_4.176128",2116,0.0931983602792738,0.557818790608682
"NODE_737_length_2116_cov_2.329937",2116,0.746108627690807,0.0605094271933671
"NODE_738_length_2114_cov_11.716367",2114,0.115837155986499,0.509546777215291
"NODE_739_length_2114_cov_2.817387",2114,0.766629765454954,0.0537728704109698
"NODE_740_length_2113_cov_4.647716",2113,0.964210508033007,0.0037070992944553
"NODE_741_length_2113_cov_3.322643",2113,0.82417792895869,0.0368716865308726
"NODE_742_length_2102_cov_5.013679",2102,0.33535480039049,0.251484832781919
"NODE_743_length_2102_cov_2.380068",2102,0.694305848319012,0.0757762984812851
"NODE_744_length_2098_cov_2.391581",2098,0.412204106680885,0.200900864989835
"NODE_745_length_2090_cov_2.210319",2090,0.466016563280669,0.171483238330609
"NODE_746_length_2090_cov_2.064373",2090,0.395216976303595,0.211065492087535
"NODE_747_length_2089_cov_5.717306",2089,0.174518232720429,0.414955953282577
"NODE_748_length_2088_cov_3.105263",2088,0.755077795652947,0.0576394148363694
"NODE_749_length_2086_cov_1.662728",2086,0.312148353602268,0.269701438992307
"NODE_750_length_2083_cov_2.376233",2083,0.733149067895003,0.0652529198389604
"NODE_751_length_2081_cov_2.771471",2081,0.780773002792958,0.0495077131582094
"NODE_752_length_2081_cov_1.675716",2081,0.490796574565633,0.160003188902619
"NODE_753_length_2079_cov_5.045455",2079,0.642643018974374,0.0941523498226173
"NODE_754_length_2077_cov_11.446093",2077,0.385155572192723,0.216805516801531
"NODE_755_length_2077_cov_2.330366",2077,0.47619522693221,0.16669988440228
"NODE_756_length_2077_cov_1.504946",2077,0.0325847640397576,0.76326384183043
"NODE_757_length_2075_cov_61.635644",2075,0.752738405903883,0.0583967792083549
"NODE_758_length_2070_cov_45.257568",2070,0.0369992972037611,0.741619165304739
"NODE_759_length_2066_cov_2.583292",2066,0.942487652858167,0.00725475345796628
"NODE_760_length_2064_cov_80.130413",2064,0.855202900009312,0.0283413720253518
"NODE_761_length_2060_cov_75.571571",2060,0.814325050052016,0.0395822537569259
"NODE_762_length_2060_cov_1.428429",2060,0.430972248836908,0.190138318651094
"NODE_763_length_2058_cov_1.412381",2058,0.905331272391184,0.0155060389843345
"NODE_764_length_2051_cov_2.282064",2051,0.298493326272693,0.280862598158409
"NODE_765_length_2049_cov_66.403711",2049,0.631826772913343,0.0979790329652808
"NODE_766_length_2049_cov_3.181545",2049,0.493007759513891,0.159166101965161
"NODE_767_length_2048_cov_2.568991",2048,0.979683041449826,0.00131542233029059
"NODE_768_length_2045_cov_4.239196",2045,0.37490126473069,0.223103599473831
"NODE_769_length_2035_cov_2.173737",2035,0.642086202501412,0.0943117949535616
"NODE_770_length_2034_cov_1.674078",2034,0.931140708727961,0.00992545940128353
"NODE_771_length_2032_cov_2.304502",2032,0.441567135972175,0.184557739068043
"NODE_772_length_2030_cov_2.686582",2030,0.506447042840243,0.152947741858333
"NODE_773_length_2027_cov_1.586207",2027,0.0586305725288301,0.654641846374616
"NODE_774_length_2026_cov_2.676306",2026,0.145588265755524,0.457806832223861
"NODE_775_length_2021_cov_13.316378",2021,0.288921044319957,0.289472635229402
"NODE_776_length_2020_cov_119.733842",2020,0.982331419340653,0.00103639335113804
"NODE_777_length_2018_cov_32.931228",2018,0.240046881479992,0.336389365009766
"NODE_778_length_2017_cov_2.851682",2017,0.655730654837545,0.0893291346115518
"NODE_779_length_2017_cov_1.662589",2017,0.994287241521263,0.000119583848208235
"NODE_780_length_2011_cov_3.108896",2011,0.441770322509778,0.184438155219835
"NODE_781_length_2010_cov_2.753995",2010,0.602068249236243,0.110575198309882
"NODE_782_length_2005_cov_2.984103",2005,0.750206670668183,0.0591940048630765
"NODE_783_length_2005_cov_2.443590",2005,0.166695523760978,0.426156973731415
"NODE_784_length_2004_cov_50.137506",2004,0.858050355107544,0.0276637302188384
"NODE_785_length_2001_cov_115.091470",2001,0.910007837449988,0.0144696456331965
"NODE_786_length_2001_cov_4.371531",2001,0.901281342126664,0.0164627097700004
"NODE_787_length_2001_cov_2.520041",2001,0.494879047294363,0.158049986048551
"NODE_788_length_2000_cov_14.730591",2000,0.376489498621226,0.222585402798262
"NODE_789_length_1998_cov_2.222337",1998,0.167250906312917,0.425638777055846
"NODE_790_length_1994_cov_2.208871",1994,0.163657983305627,0.431299079204369
"NODE_791_length_1991_cov_3.966426",1991,0.78537322380907,0.0480328456969745
"NODE_792_length_1991_cov_2.593353",1991,0.224209039619691,0.352214294255989
"NODE_793_length_1991_cov_2.422004",1991,0.171034831915596,0.41989875234185
"NODE_794_length_1990_cov_10.103876",1990,0.851012352071403,0.0294973492246981
"NODE_795_length_1984_cov_3.548471",1984,0.429181688483274,0.191374018415913
"NODE_796_length_1983_cov_3.011929",1983,0.0181245055964843,0.844540997329294
"NODE_797_length_1974_cov_26.119854",1974,0.576117985918961,0.122015386455136
"NODE_798_length_1972_cov_2.478873",1972,0.775992327457455,0.0510224419021804
"NODE_799_length_1969_cov_3.947753",1969,0.676022114517793,0.082313548850002
"NODE_800_length_1968_cov_2.605855",1968,0.83148570028983,0.0351975126559573
"NODE_801_length_1967_cov_3.075837",1967,0.448048274430201,0.181209391318213
"NODE_802_length_1967_cov_2.011506",1967,0.365892463820281,0.22972057240802
"NODE_803_length_1966_cov_3.746206",1966,0.616468950750502,0.105034480009567
"NODE_804_length_1966_cov_1.871272",1966,0.741329130094603,0.0623829074819628
"NODE_805_length_1962_cov_2.901940",1962,0.685356180516373,0.0788456172519632
"NODE_806_length_1961_cov_2.050367",1961,0.458930486420774,0.175588950452426
"NODE_807_length_1952_cov_2.348972",1952,0.0174987858473928,0.848965599712999
"NODE_808_length_1948_cov_35.647649",1948,0.80211932252886,0.0430103240722286
"NODE_809_length_1947_cov_3.191332",1947,0.923846375928036,0.0113206042970463
"NODE_810_length_1943_cov_1.645657",1943,0.363097792764602,0.232032526806713
"NODE_811_length_1938_cov_2.898035",1938,0.451126603925492,0.179734523856978
"NODE_812_length_1935_cov_1.530319",1935,0.311296376998859,0.270219635667876
"NODE_813_length_1933_cov_2.665602",1933,0.383579527113668,0.218240522980029
"NODE_814_length_1933_cov_1.808307",1933,0.103958339667266,0.533184517877785
"NODE_815_length_1930_cov_2.308267",1930,0.773674445937346,0.0517798062741659
"NODE_816_length_1929_cov_38.616329",1929,0.841701508494467,0.0323673615816957
"NODE_817_length_1926_cov_1.934260",1926,0.57921879635001,0.120779686690318
"NODE_818_length_1921_cov_3.282422",1921,0.428381041877938,0.191852353808746
"NODE_819_length_1917_cov_4.058002",1917,0.82302425598739,0.037110854227289
"NODE_820_length_1915_cov_3.618280",1915,0.278769818296208,0.298042811017659
"NODE_821_length_1909_cov_3.553398",1909,0.0536538324977259,0.673536094391518
"NODE_822_length_1907_cov_83.138229",1907,0.61796998661416,0.104476422051262
"NODE_823_length_1907_cov_2.614471",1907,0.804559628595435,0.0424124048311875
"NODE_824_length_1905_cov_29.928649",1905,0.564012032355088,0.126918324231674
"NODE_825_length_1905_cov_1.828108",1905,0.175402467572198,0.413441224538606
"NODE_826_length_1902_cov_93.089334",1902,0.95412492099729,0.00534141188663451
"NODE_827_length_1901_cov_2.635428",1901,0.483991534963933,0.162992785107825
"NODE_828_length_1900_cov_1.753388",1900,0.379942920043052,0.220552477378722
"NODE_829_length_1896_cov_5.517653",1896,0.847197922943127,0.0307330489895165
"NODE_830_length_1895_cov_3.215897",1895,0.635727633481399,0.0965041655040459
"NODE_831_length_1889_cov_46.781352",1889,0.867300721923814,0.0251126081237294
"NODE_832_length_1889_cov_1.918212",1889,0.0822132904268168,0.584127237214494
"NODE_833_length_1888_cov_1.612657",1888,0.468622148587159,0.170327261131263
"NODE_834_length_1886_cov_2.711087",1886,0.510357380070629,0.150914816438793
"NODE_835_length_1885_cov_1.739344",1885,0.744729585208342,0.0612667915653526
"NODE_836_length_1882_cov_2.370005",1882,0.949856453204006,0.00601905369314785
"NODE_837_length_1881_cov_4.427163",1881,0.498339342647783,0.156654841152788
"NODE_838_length_1878_cov_72.955019",1878,0.856433439302379,0.0280623430461992
"NODE_839_length_1878_cov_9.589687",1878,0.196856403484927,0.384621517120421
"NODE_840_length_1878_cov_1.870543",1878,0.909589475856816,0.0145493681986686
"NODE_841_length_1875_cov_85.315934",1875,0.489335561547216,0.160680830709132
"NODE_842_length_1875_cov_21.846154",1875,0.361240982236333,0.233068920157851
"NODE_843_length_1875_cov_3.711538",1875,0.858312680593181,0.0275840076533663
"NODE_844_length_1872_cov_4.595487",1872,0.594816058109795,0.11384382349424
"NODE_845_length_1870_cov_122.887603",1870,0.94667554291837,0.00661697293418902
"NODE_846_length_1867_cov_23.365894",1867,0.21068914956249,0.367879778371268
"NODE_847_length_1867_cov_1.947572",1867,0.583166749831576,0.11882648383625
"NODE_848_length_1865_cov_27.182873",1865,0.919454940322962,0.0125164427791286
"NODE_849_length_1863_cov_86.513274",1863,0.854886134265977,0.0285008171562961
"NODE_850_length_1863_cov_2.356748",1863,0.987681212620066,0.000757364371985491
"NODE_851_length_1862_cov_18.909242",1862,0.299411609835559,0.28034440148284
"NODE_852_length_1862_cov_3.982844",1862,0.361813237187474,0.232630446047754
"NODE_853_length_1860_cov_2.211080",1860,0.862131781734427,0.0267070594331726
"NODE_854_length_1858_cov_11.742097",1858,0.581835530950526,0.119424403077291
"NODE_855_length_1858_cov_7.571270",1858,0.26505794495073,0.311316618168773
"NODE_856_length_1858_cov_1.950083",1858,0.349498833869389,0.241200621836011
"NODE_857_length_1857_cov_5.838513",1857,0.638820384891976,0.0954279108701718
"NODE_858_length_1855_cov_2.055556",1855,0.151527318546691,0.448758321042771
"NODE_859_length_1850_cov_2.422284",1850,0.108545706224071,0.52337864232471
"NODE_860_length_1850_cov_1.900279",1850,0.846425176543444,0.030972216685933
"NODE_861_length_1847_cov_165.373326",1847,0.686569475331846,0.0784868657073385
"NODE_862_length_1847_cov_2.483817",1847,0.89620295059325,0.0176984095348188
"NODE_863_length_1844_cov_2.565120",1844,0.116936540559302,0.507673296926695
"NODE_864_length_1844_cov_2.376188",1844,0.92612879188435,0.0107625463387412
"NODE_865_length_1841_cov_2.414334",1841,0.0718274781104825,0.612867222067206
"NODE_866_length_1841_cov_2.407055",1841,0.775891132349069,0.0510623031849165
"NODE_867_length_1839_cov_16.083520",1839,0.58083098006653,0.11994259975286
"NODE_868_length_1837_cov_7.240180",1837,0.726545217425442,0.0671264001275561
"NODE_869_length_1836_cov_2.062930",1836,0.559317467413334,0.128911388368478
"NODE_870_length_1833_cov_19.359955",1833,0.950737730992541,0.00593933112767569
"NODE_871_length_1832_cov_1.948227",1832,0.857035100205324,0.0280224817634631
"NODE_872_length_1831_cov_43.099662",1831,0.981954289270381,0.0011161159166102
"NODE_873_length_1831_cov_3.365428",1831,0.629766015045475,0.0989357037509467
"NODE_874_length_1831_cov_2.703266",1831,0.842548889713251,0.0318491649061267
"NODE_875_length_1830_cov_239.927324",1830,0.664731957972763,0.0866982899509706
"NODE_876_length_1829_cov_2.633033",1829,0.425026063547709,0.193965001793758
"NODE_877_length_1829_cov_1.443067",1829,0.300966773974236,0.278829672738869
"NODE_878_length_1828_cov_2.070502",1828,0.616218615915575,0.105114202575039
"NODE_879_length_1824_cov_3.184850",1824,0.288039749231388,0.290269860884123
"NODE_880_length_1824_cov_2.912380",1824,0.399455245319347,0.208753537688843
"NODE_881_length_1823_cov_39.704751",1823,0.94929626019998,0.00613863754135608
"NODE_882_length_1822_cov_2.857951",1822,0.948530716234738,0.00625822138956432
"NODE_883_length_1820_cov_47.081020",1820,0.783201537939634,0.0486706262207518
"NODE_884_length_1819_cov_5.970522",1819,0.88775969745853,0.0196516123888867
"NODE_885_length_1817_cov_2.466515",1817,0.910577099176841,0.0143102005022522
"NODE_886_length_1816_cov_2.640545",1816,0.877599483526936,0.0221230119185235
"NODE_887_length_1816_cov_2.107893",1816,0.762605889164951,0.0547295411966357
"NODE_888_length_1814_cov_2.484366",1814,0.658350037738951,0.0886116315223024
"NODE_889_length_1814_cov_2.079591",1814,0.964972314982016,0.0035077928807749
"NODE_890_length_1813_cov_70.436291",1813,0.0661001596099964,0.630366325188345
"NODE_891_length_1810_cov_10.005698",1810,0.85773857969418,0.0278231753497828
"NODE_892_length_1810_cov_2.718519",1810,0.528825173851776,0.142185195519592
"NODE_893_length_1808_cov_1.341129",1808,0.113184950882196,0.514290269860884
"NODE_894_length_1806_cov_20.452884",1806,0.612702367744052,0.106589070036274
"NODE_895_length_1805_cov_1.898857",1805,0.328385332388259,0.256826244668553
"NODE_896_length_1804_cov_67.463122",1804,0.978222129518021,0.00163431259217922
"NODE_897_length_1804_cov_1.757004",1804,0.768738510646571,0.0532148124526647
"NODE_898_length_1802_cov_1.703492",1802,0.517524133021102,0.147885358950851
"NODE_899_length_1799_cov_2.643922",1799,0.175551430416446,0.413321640690397
"NODE_900_length_1796_cov_2.527858",1796,0.715275056363624,0.0702355801809702
"NODE_901_length_1794_cov_33.844738",1794,0.687097687918152,0.0783274205763941
"NODE_902_length_1794_cov_3.547441",1794,0.547805701270794,0.133654881014071
"NODE_903_length_1792_cov_25.086356",1792,0.925544624111236,0.0108024076214773
"NODE_904_length_1792_cov_2.268279",1792,0.404643136736022,0.20552477378722
"NODE_905_length_1791_cov_20.046659",1791,0.74344931074856,0.0615856818272412
"NODE_906_length_1786_cov_5.556763",1786,0.786084772763705,0.0477139554350859
"NODE_907_length_1785_cov_5.287861",1785,0.10041981204191,0.54055885518396
"NODE_908_length_1785_cov_2.295376",1785,0.600078893313826,0.111651452943756
"NODE_909_length_1782_cov_29.938043",1782,0.558140148499933,0.129628891457727
"NODE_910_length_1781_cov_4.637891",1781,0.626219760730533,0.100290987363973
"NODE_911_length_1777_cov_2.366434",1777,0.987377039941156,0.000757364371985491
"NODE_912_length_1776_cov_2.693202",1776,0.157194381505072,0.440666480647347
"NODE_913_length_1776_cov_2.263800",1776,0.896901397909685,0.0176186869693467
"NODE_914_length_1775_cov_2.611628",1775,0.696342086432972,0.0750587953920357
"NODE_915_length_1774_cov_39.524142",1774,0.935305423618969,0.00888906605014549
"NODE_916_length_1774_cov_2.542176",1774,0.764200334784932,0.0544903735002192
"NODE_917_length_1773_cov_90.301513",1773,0.964326684665662,0.0037070992944553
"NODE_918_length_1770_cov_1.560933",1770,0.292680477788485,0.285606090804002
"NODE_919_length_1766_cov_1.944477",1766,0.546421217694449,0.134093355124168
"NODE_920_length_1759_cov_2.185446",1759,0.816397232511569,0.039103918364093
"NODE_921_length_1756_cov_4.419165",1756,0.914397110444909,0.0137521425439471
"NODE_922_length_1755_cov_2.068824",1755,0.74280341336361,0.0618248495236577
"NODE_923_length_1754_cov_2.569747",1754,0.839845323648958,0.0328456969745286
"NODE_924_length_1751_cov_3.053656",1751,0.551054712157044,0.132538765097461
"NODE_925_length_1750_cov_2.562832",1750,0.280104738877519,0.296886833818312
"NODE_926_length_1748_cov_17.093916",1748,0.128645114391334,0.485829313987324
"NODE_927_length_1748_cov_2.268754",1748,0.570324694148711,0.124407063419301
"NODE_928_length_1747_cov_3.128251",1747,0.7220355928769,0.0681229321959581
"NODE_929_length_1745_cov_1.862130",1745,0.103756318110757,0.533622991987882
"NODE_930_length_1744_cov_1.453523",1744,0.0253921594111682,0.800135528361303
"NODE_931_length_1743_cov_3.301540",1743,0.631203964356972,0.0984573683581138
"NODE_932_length_1743_cov_2.085308",1743,0.631347168262628,0.0983377845099055
"NODE_933_length_1742_cov_1.936574",1742,0.605241275802283,0.109299637262327
"NODE_934_length_1741_cov_3.314353",1741,0.2982534616972,0.281022043289353
"NODE_935_length_1741_cov_2.901542",1741,0.903405319098709,0.0159046518116953
"NODE_936_length_1740_cov_4.767359",1740,0.480919465110604,0.164587236417268
"NODE_937_length_1739_cov_91.005344",1739,0.941584071214314,0.00729461474070236
"NODE_938_length_1738_cov_45.296494",1738,0.96964778876087,0.0025909833778451
"NODE_939_length_1737_cov_3.442331",1737,0.553311641770073,0.131422649180851
"NODE_940_length_1737_cov_2.390012",1737,0.728764639591277,0.0662095906246263
"NODE_941_length_1735_cov_2.569048",1735,0.170448301520355,0.420656116713836
"NODE_942_length_1734_cov_2.328172",1734,0.129400075051203,0.484434169091561
"NODE_943_length_1733_cov_2.670441",1733,0.288897429810584,0.289512496512138
"NODE_944_length_1733_cov_2.210965",1733,0.44857963857506,0.180850639773588
"NODE_945_length_1730_cov_2.725373",1730,0.663686290863348,0.0870171802128592
"NODE_946_length_1730_cov_2.484776",1730,0.595132630917144,0.113684378363296
"NODE_947_length_1728_cov_4.476390",1728,0.769331364725422,0.0530155060389843
"NODE_948_length_1727_cov_116.713517",1727,0.438204423410702,0.186431219356639
"NODE_949_length_1726_cov_2.198683",1726,0.979992633110554,0.00123569976481843
"NODE_950_length_1725_cov_5.155090",1725,0.777549411309937,0.0505042452266114
"NODE_951_length_1721_cov_17.705882",1721,0.908937058771343,0.0146290907641408
"NODE_952_length_1719_cov_2.349159",1719,0.0794661367418626,0.591541435803404
"NODE_953_length_1718_cov_6.663860",1718,0.736874682995888,0.0640969426396141
"NODE_954_length_1717_cov_1.712996",1717,0.549782960942264,0.132937377924822
"NODE_955_length_1715_cov_14.696386",1715,0.97930524945831,0.00139514489576275
"NODE_956_length_1713_cov_3.065742",1713,0.466923227775546,0.171124486785985
"NODE_957_length_1713_cov_2.529554",1713,0.841986040634296,0.0322477777334875
"NODE_958_length_1707_cov_1.923123",1707,0.0949464438408058,0.553473910790449
"NODE_959_length_1702_cov_2.593807",1702,0.142938049078162,0.462071989476621
"NODE_960_length_1702_cov_2.496053",1702,0.771073581613823,0.052337864232471
"NODE_961_length_1701_cov_6.393074",1701,0.738740643201333,0.0634193008331008
"NODE_962_length_1701_cov_3.274605",1701,0.869145324031374,0.0245146888826882
"NODE_963_length_1700_cov_1.587842",1700,0.656873799096492,0.0888906605014549
"NODE_964_length_1699_cov_18.596715",1699,0.433283736392912,0.189101925299956
"NODE_965_length_1697_cov_64.866017",1697,0.745166688418689,0.0610276238689361
"NODE_966_length_1697_cov_11.847747",1697,0.676058396325785,0.0822338262845298
"NODE_967_length_1697_cov_5.831303",1697,0.797836022780329,0.0440467174233667
"NODE_968_length_1696_cov_1.928093",1696,0.907833074522341,0.0149081197432933
"NODE_969_length_1694_cov_2.723002",1694,0.752511677076573,0.0585562243392992
"NODE_970_length_1694_cov_1.471019",1694,0.858518629800183,0.0275840076533663
"NODE_971_length_1687_cov_67.099265",1687,0.870149141461571,0.0241957986207996
"NODE_972_length_1685_cov_5.374233",1685,0.949082132282869,0.00613863754135608
"NODE_973_length_1677_cov_6.358816",1677,0.376150431075785,0.22270498664647
"NODE_974_length_1677_cov_2.368681",1677,0.141753002023151,0.463546856937856
"NODE_975_length_1677_cov_1.957460",1677,0.862564020410864,0.0264678917367561
"NODE_976_length_1677_cov_1.556104",1677,0.398266636403416,0.209510902060828
"NODE_977_length_1674_cov_93.515133",1674,0.852428239704772,0.0292183202455455
"NODE_978_length_1674_cov_2.554046",1674,0.838285126602174,0.0332841710846255
"NODE_979_length_1674_cov_2.496603",1674,0.187457901806889,0.397217682465022
"NODE_980_length_1673_cov_3.587763",1673,0.551563137478959,0.13233945868378
"NODE_981_length_1672_cov_10.166357",1672,0.00993199597494823,0.905688205046438
"NODE_982_length_1668_cov_3.123373",1668,0.876721774683386,0.0223223183322039
"NODE_983_length_1665_cov_2.808075",1665,0.306357104957101,0.27424562522422
